id,word,url
516,differentiation,https://www.oxfordlearnersdictionaries.com/definition/academic/differentiation
517,differently,https://www.oxfordlearnersdictionaries.com/definition/academic/differently
518,difficult,https://www.oxfordlearnersdictionaries.com/definition/academic/difficult
519,difficulty,https://www.oxfordlearnersdictionaries.com/definition/academic/difficulty
520,digital,https://www.oxfordlearnersdictionaries.com/definition/academic/digital
521,dimension,https://www.oxfordlearnersdictionaries.com/definition/academic/dimension
522,direct,https://www.oxfordlearnersdictionaries.com/definition/academic/direct1
523,direct,https://www.oxfordlearnersdictionaries.com/definition/academic/direct2
524,direction,https://www.oxfordlearnersdictionaries.com/definition/academic/direction
525,directly,https://www.oxfordlearnersdictionaries.com/definition/academic/directly
526,disadvantage,https://www.oxfordlearnersdictionaries.com/definition/academic/disadvantage1
527,disadvantage,https://www.oxfordlearnersdictionaries.com/definition/academic/disadvantage2
528,discipline,https://www.oxfordlearnersdictionaries.com/definition/academic/discipline1
529,discover,https://www.oxfordlearnersdictionaries.com/definition/academic/discover
530,discrimination,https://www.oxfordlearnersdictionaries.com/definition/academic/discrimination
531,discuss,https://www.oxfordlearnersdictionaries.com/definition/academic/discuss
532,discussion,https://www.oxfordlearnersdictionaries.com/definition/academic/discussion
533,distance,https://www.oxfordlearnersdictionaries.com/definition/academic/distance1
534,distinct,https://www.oxfordlearnersdictionaries.com/definition/academic/distinct
535,distinction,https://www.oxfordlearnersdictionaries.com/definition/academic/distinction
536,distinctive,https://www.oxfordlearnersdictionaries.com/definition/academic/distinctive
537,distinguish,https://www.oxfordlearnersdictionaries.com/definition/academic/distinguish
538,distribute,https://www.oxfordlearnersdictionaries.com/definition/academic/distribute
539,distribution,https://www.oxfordlearnersdictionaries.com/definition/academic/distribution
540,diverse,https://www.oxfordlearnersdictionaries.com/definition/academic/diverse
541,diversity,https://www.oxfordlearnersdictionaries.com/definition/academic/diversity
542,divide,https://www.oxfordlearnersdictionaries.com/definition/academic/divide1
543,division,https://www.oxfordlearnersdictionaries.com/definition/academic/division
544,document,https://www.oxfordlearnersdictionaries.com/definition/academic/document1
545,document,https://www.oxfordlearnersdictionaries.com/definition/academic/document2
546,does not appear to be,https://www.oxfordlearnersdictionaries.com/definition/academic/appear#appear__53
547,domain,https://www.oxfordlearnersdictionaries.com/definition/academic/domain
548,dominance,https://www.oxfordlearnersdictionaries.com/definition/academic/dominance
549,dominant,https://www.oxfordlearnersdictionaries.com/definition/academic/dominant
550,dominate,https://www.oxfordlearnersdictionaries.com/definition/academic/dominate
551,donor,https://www.oxfordlearnersdictionaries.com/definition/academic/donor
552,draw,https://www.oxfordlearnersdictionaries.com/definition/academic/draw
553,due,https://www.oxfordlearnersdictionaries.com/definition/academic/due1
554,duration,https://www.oxfordlearnersdictionaries.com/definition/academic/duration
555,during,https://www.oxfordlearnersdictionaries.com/definition/academic/during
556,duty,https://www.oxfordlearnersdictionaries.com/definition/academic/duty
557,dynamic,https://www.oxfordlearnersdictionaries.com/definition/academic/dynamic2
558,dynamic,https://www.oxfordlearnersdictionaries.com/definition/academic/dynamic1
559,early,https://www.oxfordlearnersdictionaries.com/definition/academic/early1
560,easily,https://www.oxfordlearnersdictionaries.com/definition/academic/easily
561,ecological,https://www.oxfordlearnersdictionaries.com/definition/academic/ecological
562,economic,https://www.oxfordlearnersdictionaries.com/definition/academic/economic
563,economically,https://www.oxfordlearnersdictionaries.com/definition/academic/economically
564,education,https://www.oxfordlearnersdictionaries.com/definition/academic/education
565,educational,https://www.oxfordlearnersdictionaries.com/definition/academic/educational
566,effect,https://www.oxfordlearnersdictionaries.com/definition/academic/effect1
567,effective,https://www.oxfordlearnersdictionaries.com/definition/academic/effective
568,effectively,https://www.oxfordlearnersdictionaries.com/definition/academic/effectively
569,effectiveness,https://www.oxfordlearnersdictionaries.com/definition/academic/effectiveness
570,efficacy,https://www.oxfordlearnersdictionaries.com/definition/academic/efficacy
571,efficiency,https://www.oxfordlearnersdictionaries.com/definition/academic/efficiency
572,efficient,https://www.oxfordlearnersdictionaries.com/definition/academic/efficient
573,efficiently,https://www.oxfordlearnersdictionaries.com/definition/academic/efficiently
574,effort,https://www.oxfordlearnersdictionaries.com/definition/academic/effort
575,element,https://www.oxfordlearnersdictionaries.com/definition/academic/element
576,elements of,https://www.oxfordlearnersdictionaries.com/definition/academic/element#element__63
577,elevate,https://www.oxfordlearnersdictionaries.com/definition/academic/elevate
578,eliminate,https://www.oxfordlearnersdictionaries.com/definition/academic/eliminate
579,elsewhere,https://www.oxfordlearnersdictionaries.com/definition/academic/elsewhere
580,emerge,https://www.oxfordlearnersdictionaries.com/definition/academic/emerge
581,emergence,https://www.oxfordlearnersdictionaries.com/definition/academic/emergence
582,emotional,https://www.oxfordlearnersdictionaries.com/definition/academic/emotional
583,emphasis,https://www.oxfordlearnersdictionaries.com/definition/academic/emphasis
584,emphasize,https://www.oxfordlearnersdictionaries.com/definition/academic/emphasize
585,empirical,https://www.oxfordlearnersdictionaries.com/definition/academic/empirical
586,empirically,https://www.oxfordlearnersdictionaries.com/definition/academic/empirically
587,employ,https://www.oxfordlearnersdictionaries.com/definition/academic/employ
588,empower,https://www.oxfordlearnersdictionaries.com/definition/academic/empower
589,enable,https://www.oxfordlearnersdictionaries.com/definition/academic/enable
590,encode,https://www.oxfordlearnersdictionaries.com/definition/academic/encode
591,encounter,https://www.oxfordlearnersdictionaries.com/definition/academic/encounter2
592,encounter,https://www.oxfordlearnersdictionaries.com/definition/academic/encounter1
593,encourage,https://www.oxfordlearnersdictionaries.com/definition/academic/encourage
594,end,https://www.oxfordlearnersdictionaries.com/definition/academic/end1
595,end,https://www.oxfordlearnersdictionaries.com/definition/academic/end2
596,energy,https://www.oxfordlearnersdictionaries.com/definition/academic/energy
597,engage,https://www.oxfordlearnersdictionaries.com/definition/academic/engage
598,enhance,https://www.oxfordlearnersdictionaries.com/definition/academic/enhance
599,ensure,https://www.oxfordlearnersdictionaries.com/definition/academic/ensure
600,enter,https://www.oxfordlearnersdictionaries.com/definition/academic/enter
601,entirely,https://www.oxfordlearnersdictionaries.com/definition/academic/entirely
602,entity,https://www.oxfordlearnersdictionaries.com/definition/academic/entity
603,entry,https://www.oxfordlearnersdictionaries.com/definition/academic/entry
604,environment,https://www.oxfordlearnersdictionaries.com/definition/academic/environment
605,environmental,https://www.oxfordlearnersdictionaries.com/definition/academic/environmental
606,equal,https://www.oxfordlearnersdictionaries.com/definition/academic/equal1
607,equal,https://www.oxfordlearnersdictionaries.com/definition/academic/equal2
608,equal,https://www.oxfordlearnersdictionaries.com/definition/academic/equal3
609,equally,https://www.oxfordlearnersdictionaries.com/definition/academic/equally
610,equivalence,https://www.oxfordlearnersdictionaries.com/definition/academic/equivalence
611,equivalent,https://www.oxfordlearnersdictionaries.com/definition/academic/equivalent1
612,equivalent,https://www.oxfordlearnersdictionaries.com/definition/academic/equivalent2
613,error,https://www.oxfordlearnersdictionaries.com/definition/academic/error
614,especially,https://www.oxfordlearnersdictionaries.com/definition/academic/especially
615,essence,https://www.oxfordlearnersdictionaries.com/definition/academic/essence
616,essential,https://www.oxfordlearnersdictionaries.com/definition/academic/essential1
617,essentially,https://www.oxfordlearnersdictionaries.com/definition/academic/essentially
618,establish,https://www.oxfordlearnersdictionaries.com/definition/academic/establish
619,establishment,https://www.oxfordlearnersdictionaries.com/definition/academic/establishment
620,estimate,https://www.oxfordlearnersdictionaries.com/definition/academic/estimate2
621,estimate,https://www.oxfordlearnersdictionaries.com/definition/academic/estimate1
622,estimation,https://www.oxfordlearnersdictionaries.com/definition/academic/estimation
623,et al,https://www.oxfordlearnersdictionaries.com/definition/academic/et-al
624,et cetera (et cetera),https://www.oxfordlearnersdictionaries.com/definition/academic/etc#etc__19
625,ethic,https://www.oxfordlearnersdictionaries.com/definition/academic/ethic
626,ethical,https://www.oxfordlearnersdictionaries.com/definition/academic/ethical
627,ethnic,https://www.oxfordlearnersdictionaries.com/definition/academic/ethnic
628,ethnicity,https://www.oxfordlearnersdictionaries.com/definition/academic/ethnicity
629,evaluate,https://www.oxfordlearnersdictionaries.com/definition/academic/evaluate
630,evaluation,https://www.oxfordlearnersdictionaries.com/definition/academic/evaluation
631,(even) in the absence of (any),https://www.oxfordlearnersdictionaries.com/definition/academic/absence#absence__15
632,event,https://www.oxfordlearnersdictionaries.com/definition/academic/event
633,evidence,https://www.oxfordlearnersdictionaries.com/definition/academic/evidence1
634,evidence of/that/for,https://www.oxfordlearnersdictionaries.com/definition/academic/evidence1#evidence1__15
635,evident,https://www.oxfordlearnersdictionaries.com/definition/academic/evident
636,evolution,https://www.oxfordlearnersdictionaries.com/definition/academic/evolution
637,evolutionary,https://www.oxfordlearnersdictionaries.com/definition/academic/evolutionary
638,evolve,https://www.oxfordlearnersdictionaries.com/definition/academic/evolve
639,exactly,https://www.oxfordlearnersdictionaries.com/definition/academic/exactly
640,exam,https://www.oxfordlearnersdictionaries.com/definition/academic/exam
641,examination,https://www.oxfordlearnersdictionaries.com/definition/academic/examination
642,examine,https://www.oxfordlearnersdictionaries.com/definition/academic/examine
643,example,https://www.oxfordlearnersdictionaries.com/definition/academic/example
644,exceed,https://www.oxfordlearnersdictionaries.com/definition/academic/exceed
645,exception,https://www.oxfordlearnersdictionaries.com/definition/academic/exception
646,excess,https://www.oxfordlearnersdictionaries.com/definition/academic/excess1
647,excessive,https://www.oxfordlearnersdictionaries.com/definition/academic/excessive
648,exchange,https://www.oxfordlearnersdictionaries.com/definition/academic/exchange1
649,exclude,https://www.oxfordlearnersdictionaries.com/definition/academic/exclude
650,exclusion,https://www.oxfordlearnersdictionaries.com/definition/academic/exclusion
651,exclusive,https://www.oxfordlearnersdictionaries.com/definition/academic/exclusive
652,exclusively,https://www.oxfordlearnersdictionaries.com/definition/academic/exclusively
653,exemplify,https://www.oxfordlearnersdictionaries.com/definition/academic/exemplify
654,exercise,https://www.oxfordlearnersdictionaries.com/definition/academic/exercise1
655,exercise,https://www.oxfordlearnersdictionaries.com/definition/academic/exercise2
656,exist,https://www.oxfordlearnersdictionaries.com/definition/academic/exist
657,existence,https://www.oxfordlearnersdictionaries.com/definition/academic/existence
658,expand,https://www.oxfordlearnersdictionaries.com/definition/academic/expand
659,expansion,https://www.oxfordlearnersdictionaries.com/definition/academic/expansion
660,expect,https://www.oxfordlearnersdictionaries.com/definition/academic/expect
661,expectation,https://www.oxfordlearnersdictionaries.com/definition/academic/expectation
662,experience,https://www.oxfordlearnersdictionaries.com/definition/academic/experience1
663,experience,https://www.oxfordlearnersdictionaries.com/definition/academic/experience2
664,experiment,https://www.oxfordlearnersdictionaries.com/definition/academic/experiment1
665,experimental,https://www.oxfordlearnersdictionaries.com/definition/academic/experimental
666,expert,https://www.oxfordlearnersdictionaries.com/definition/academic/expert2
667,expert,https://www.oxfordlearnersdictionaries.com/definition/academic/expert1
668,expertise,https://www.oxfordlearnersdictionaries.com/definition/academic/expertise
669,explain,https://www.oxfordlearnersdictionaries.com/definition/academic/explain
670,explanation,https://www.oxfordlearnersdictionaries.com/definition/academic/explanation
671,explanatory,https://www.oxfordlearnersdictionaries.com/definition/academic/explanatory
672,explicit,https://www.oxfordlearnersdictionaries.com/definition/academic/explicit
673,explicitly,https://www.oxfordlearnersdictionaries.com/definition/academic/explicitly
674,exploit,https://www.oxfordlearnersdictionaries.com/definition/academic/exploit
675,exploitation,https://www.oxfordlearnersdictionaries.com/definition/academic/exploitation
676,exploration,https://www.oxfordlearnersdictionaries.com/definition/academic/exploration
677,explore,https://www.oxfordlearnersdictionaries.com/definition/academic/explore
678,expose,https://www.oxfordlearnersdictionaries.com/definition/academic/expose
679,express,https://www.oxfordlearnersdictionaries.com/definition/academic/express1
680,expression,https://www.oxfordlearnersdictionaries.com/definition/academic/expression
681,extend,https://www.oxfordlearnersdictionaries.com/definition/academic/extend
682,extension,https://www.oxfordlearnersdictionaries.com/definition/academic/extension
683,extensive,https://www.oxfordlearnersdictionaries.com/definition/academic/extensive
684,extent,https://www.oxfordlearnersdictionaries.com/definition/academic/extent
685,external,https://www.oxfordlearnersdictionaries.com/definition/academic/external
686,extreme,https://www.oxfordlearnersdictionaries.com/definition/academic/extreme1
687,extreme,https://www.oxfordlearnersdictionaries.com/definition/academic/extreme2
688,extremely,https://www.oxfordlearnersdictionaries.com/definition/academic/extremely
689,facilitate,https://www.oxfordlearnersdictionaries.com/definition/academic/facilitate
690,facility,https://www.oxfordlearnersdictionaries.com/definition/academic/facility
691,fact,https://www.oxfordlearnersdictionaries.com/definition/academic/fact
692,factor,https://www.oxfordlearnersdictionaries.com/definition/academic/factor1
693,fail,https://www.oxfordlearnersdictionaries.com/definition/academic/fail
694,failure,https://www.oxfordlearnersdictionaries.com/definition/academic/failure
695,fairly,https://www.oxfordlearnersdictionaries.com/definition/academic/fairly
696,familiar,https://www.oxfordlearnersdictionaries.com/definition/academic/familiar
697,famous,https://www.oxfordlearnersdictionaries.com/definition/academic/famous
698,favour,https://www.oxfordlearnersdictionaries.com/definition/academic/favour2
699,favourable,https://www.oxfordlearnersdictionaries.com/definition/academic/favourable
700,feature,https://www.oxfordlearnersdictionaries.com/definition/academic/feature1
701,feature,https://www.oxfordlearnersdictionaries.com/definition/academic/feature2
702,feature(s) of,https://www.oxfordlearnersdictionaries.com/definition/academic/feature1#feature1__17
703,federal,https://www.oxfordlearnersdictionaries.com/definition/academic/federal
704,female,https://www.oxfordlearnersdictionaries.com/definition/academic/female1
705,female,https://www.oxfordlearnersdictionaries.com/definition/academic/female2
706,field,https://www.oxfordlearnersdictionaries.com/definition/academic/field
707,final,https://www.oxfordlearnersdictionaries.com/definition/academic/final
708,finally,https://www.oxfordlearnersdictionaries.com/definition/academic/finally
709,financial,https://www.oxfordlearnersdictionaries.com/definition/academic/financial
710,find,https://www.oxfordlearnersdictionaries.com/definition/academic/find1
711,finding,https://www.oxfordlearnersdictionaries.com/definition/academic/finding
712,first of all,https://www.oxfordlearnersdictionaries.com/definition/academic/first2
713,flexibility,https://www.oxfordlearnersdictionaries.com/definition/academic/flexibility
714,flexible,https://www.oxfordlearnersdictionaries.com/definition/academic/flexible
715,flow,https://www.oxfordlearnersdictionaries.com/definition/academic/flow1
716,flow,https://www.oxfordlearnersdictionaries.com/definition/academic/flow2
717,focus,https://www.oxfordlearnersdictionaries.com/definition/academic/focus2
718,focus,https://www.oxfordlearnersdictionaries.com/definition/academic/focus1
719,focus on,https://www.oxfordlearnersdictionaries.com/definition/academic/focus1#focus1__84
720,following,https://www.oxfordlearnersdictionaries.com/definition/academic/following1
721,following,https://www.oxfordlearnersdictionaries.com/definition/academic/following3
722,for a long time,https://www.oxfordlearnersdictionaries.com/definition/academic/long1#long1__21
723,for a number of reasons,https://www.oxfordlearnersdictionaries.com/definition/academic/reason1#reason1__15
724,for example,https://www.oxfordlearnersdictionaries.com/definition/academic/example
725,for instance,https://www.oxfordlearnersdictionaries.com/definition/academic/instance
726,for the moment,https://www.oxfordlearnersdictionaries.com/definition/academic/moment
727,for the purpose(s) of,https://www.oxfordlearnersdictionaries.com/definition/academic/purpose#purpose__15
728,for those of you,https://www.oxfordlearnersdictionaries.com/definition/academic/for#for__96
729,force,https://www.oxfordlearnersdictionaries.com/definition/academic/force1
730,force,https://www.oxfordlearnersdictionaries.com/definition/academic/force2
731,foreign,https://www.oxfordlearnersdictionaries.com/definition/academic/foreign
732,form,https://www.oxfordlearnersdictionaries.com/definition/academic/form1
733,form,https://www.oxfordlearnersdictionaries.com/definition/academic/form2
734,formal,https://www.oxfordlearnersdictionaries.com/definition/academic/formal
735,formation,https://www.oxfordlearnersdictionaries.com/definition/academic/formation
736,formula,https://www.oxfordlearnersdictionaries.com/definition/academic/formula
737,formulate,https://www.oxfordlearnersdictionaries.com/definition/academic/formulate
738,formulation,https://www.oxfordlearnersdictionaries.com/definition/academic/formulation
739,found that,https://www.oxfordlearnersdictionaries.com/definition/academic/find1#find1__53
740,framework,https://www.oxfordlearnersdictionaries.com/definition/academic/framework
741,free,https://www.oxfordlearnersdictionaries.com/definition/academic/free1
742,frequent,https://www.oxfordlearnersdictionaries.com/definition/academic/frequent
743,frequently,https://www.oxfordlearnersdictionaries.com/definition/academic/frequently
744,from the perspective of,https://www.oxfordlearnersdictionaries.com/definition/academic/perspective#perspective__15
745,from the point of view of,https://www.oxfordlearnersdictionaries.com/definition/academic/point-of-view#point-of-view__26
746,fully,https://www.oxfordlearnersdictionaries.com/definition/academic/fully
747,function,https://www.oxfordlearnersdictionaries.com/definition/academic/function1
748,function,https://www.oxfordlearnersdictionaries.com/definition/academic/function2
749,functional,https://www.oxfordlearnersdictionaries.com/definition/academic/functional
750,fund,https://www.oxfordlearnersdictionaries.com/definition/academic/fund1
751,fund,https://www.oxfordlearnersdictionaries.com/definition/academic/fund2
752,fundamental,https://www.oxfordlearnersdictionaries.com/definition/academic/fundamental
753,fundamentally,https://www.oxfordlearnersdictionaries.com/definition/academic/fundamentally
754,funding,https://www.oxfordlearnersdictionaries.com/definition/academic/funding
755,further,https://www.oxfordlearnersdictionaries.com/definition/academic/further2
756,furthermore,https://www.oxfordlearnersdictionaries.com/definition/academic/furthermore
757,future,https://www.oxfordlearnersdictionaries.com/definition/academic/future1
758,future,https://www.oxfordlearnersdictionaries.com/definition/academic/future2
759,gain,https://www.oxfordlearnersdictionaries.com/definition/academic/gain2
760,gain,https://www.oxfordlearnersdictionaries.com/definition/academic/gain1
761,gap,https://www.oxfordlearnersdictionaries.com/definition/academic/gap
762,gender,https://www.oxfordlearnersdictionaries.com/definition/academic/gender
763,general,https://www.oxfordlearnersdictionaries.com/definition/academic/general1
764,general,https://www.oxfordlearnersdictionaries.com/definition/academic/general2
765,generalization,https://www.oxfordlearnersdictionaries.com/definition/academic/generalization
766,generalize,https://www.oxfordlearnersdictionaries.com/definition/academic/generalize
767,generally,https://www.oxfordlearnersdictionaries.com/definition/academic/generally
768,generate,https://www.oxfordlearnersdictionaries.com/definition/academic/generate
769,generation,https://www.oxfordlearnersdictionaries.com/definition/academic/generation
770,geographical,https://www.oxfordlearnersdictionaries.com/definition/academic/geographical
771,give rise to,https://www.oxfordlearnersdictionaries.com/definition/academic/rise1
772,given,https://www.oxfordlearnersdictionaries.com/definition/academic/given3
773,global,https://www.oxfordlearnersdictionaries.com/definition/academic/global
774,go back to (that),https://www.oxfordlearnersdictionaries.com/definition/academic/back1#back1__21
775,go on to,https://www.oxfordlearnersdictionaries.com/definition/academic/go
776,goal,https://www.oxfordlearnersdictionaries.com/definition/academic/goal
777,going to be talking about,https://www.oxfordlearnersdictionaries.com/definition/academic/talk1#talk1__53
778,going to give you an example,https://www.oxfordlearnersdictionaries.com/definition/academic/example#example__15
779,going to go into,https://www.oxfordlearnersdictionaries.com/definition/academic/go
780,going to go through,https://www.oxfordlearnersdictionaries.com/definition/academic/go
781,going to look at,https://www.oxfordlearnersdictionaries.com/definition/academic/look1
782,going to say,https://www.oxfordlearnersdictionaries.com/definition/academic/say1#say1__53
783,going to show you,https://www.oxfordlearnersdictionaries.com/definition/academic/show1#show1__570
784,going to talk about,https://www.oxfordlearnersdictionaries.com/definition/academic/talk1#talk1__53
785,(going to) come to,https://www.oxfordlearnersdictionaries.com/definition/academic/come#come__89
786,govern,https://www.oxfordlearnersdictionaries.com/definition/academic/govern
787,government,https://www.oxfordlearnersdictionaries.com/definition/academic/government
788,governmental,https://www.oxfordlearnersdictionaries.com/definition/academic/governmental
789,greater than,https://www.oxfordlearnersdictionaries.com/definition/academic/great
790,group,https://www.oxfordlearnersdictionaries.com/definition/academic/group1
791,group,https://www.oxfordlearnersdictionaries.com/definition/academic/group2
792,grow,https://www.oxfordlearnersdictionaries.com/definition/academic/grow
793,growth,https://www.oxfordlearnersdictionaries.com/definition/academic/growth
794,guess,https://www.oxfordlearnersdictionaries.com/definition/academic/guess2
795,guess,https://www.oxfordlearnersdictionaries.com/definition/academic/guess1
796,guidance,https://www.oxfordlearnersdictionaries.com/definition/academic/guidance
797,handout,https://www.oxfordlearnersdictionaries.com/definition/academic/handout
798,happen,https://www.oxfordlearnersdictionaries.com/definition/academic/happen
799,harm,https://www.oxfordlearnersdictionaries.com/definition/academic/harm1
800,harmful,https://www.oxfordlearnersdictionaries.com/definition/academic/harmful
801,has/have been shown to (be),https://www.oxfordlearnersdictionaries.com/definition/academic/show1#show1__60
802,has/have the potential to,https://www.oxfordlearnersdictionaries.com/definition/academic/potential2#potential2__15
803,have a significant impact on,https://www.oxfordlearnersdictionaries.com/definition/academic/impact1#impact1__19
804,have shown that,https://www.oxfordlearnersdictionaries.com/definition/academic/show1#show1__60
805,have to look at,https://www.oxfordlearnersdictionaries.com/definition/academic/have-to#have-to__60
806,he or she,https://www.oxfordlearnersdictionaries.com/definition/academic/he#he__38
807,held that,https://www.oxfordlearnersdictionaries.com/definition/academic/hold1#hold1__105
808,hence,https://www.oxfordlearnersdictionaries.com/definition/academic/hence
809,here,https://www.oxfordlearnersdictionaries.com/definition/academic/here
810,here we have,https://www.oxfordlearnersdictionaries.com/definition/academic/here#here__31
811,hierarchical,https://www.oxfordlearnersdictionaries.com/definition/academic/hierarchical
812,hierarchy,https://www.oxfordlearnersdictionaries.com/definition/academic/hierarchy
813,high,https://www.oxfordlearnersdictionaries.com/definition/academic/high1
814,high levels of,https://www.oxfordlearnersdictionaries.com/definition/academic/level1#level1__15
815,higher than,https://www.oxfordlearnersdictionaries.com/definition/academic/high1#high1__355
816,highlight,https://www.oxfordlearnersdictionaries.com/definition/academic/highlight1
817,highly,https://www.oxfordlearnersdictionaries.com/definition/academic/highly
818,his or her,https://www.oxfordlearnersdictionaries.com/definition/academic/his1#his1__25
819,historically,https://www.oxfordlearnersdictionaries.com/definition/academic/historically
820,history,https://www.oxfordlearnersdictionaries.com/definition/academic/history
821,hopefully,https://www.oxfordlearnersdictionaries.com/definition/academic/hopefully
822,horizontal,https://www.oxfordlearnersdictionaries.com/definition/academic/horizontal
823,however,https://www.oxfordlearnersdictionaries.com/definition/academic/however
824,huge,https://www.oxfordlearnersdictionaries.com/definition/academic/huge
825,human,https://www.oxfordlearnersdictionaries.com/definition/academic/human1
826,human,https://www.oxfordlearnersdictionaries.com/definition/academic/human2
827,hypothesis,https://www.oxfordlearnersdictionaries.com/definition/academic/hypothesis
828,hypothesize,https://www.oxfordlearnersdictionaries.com/definition/academic/hypothesize
829,hypothetical,https://www.oxfordlearnersdictionaries.com/definition/academic/hypothetical
830,i (just) want to,https://www.oxfordlearnersdictionaries.com/definition/academic/want1#want1__54
831,i suppose,https://www.oxfordlearnersdictionaries.com/definition/academic/suppose#suppose__53
832,i think (that),https://www.oxfordlearnersdictionaries.com/definition/academic/think#think__53
833,i want to talk about/look at/say,https://www.oxfordlearnersdictionaries.com/definition/academic/want1#want1__54
834,i was going to/we are going to ,https://www.oxfordlearnersdictionaries.com/definition/academic/go
835,i was talking about,https://www.oxfordlearnersdictionaries.com/definition/academic/talk1#talk1__53
836,i would like to,https://www.oxfordlearnersdictionaries.com/definition/academic/like2#like2__84
837,i would say,https://www.oxfordlearnersdictionaries.com/definition/academic/would#would__120
838,idea,https://www.oxfordlearnersdictionaries.com/definition/academic/idea
839,ideal,https://www.oxfordlearnersdictionaries.com/definition/academic/ideal1
840,ideal,https://www.oxfordlearnersdictionaries.com/definition/academic/ideal2
841,ideally,https://www.oxfordlearnersdictionaries.com/definition/academic/ideally
842,identical,https://www.oxfordlearnersdictionaries.com/definition/academic/identical
843,identification,https://www.oxfordlearnersdictionaries.com/definition/academic/identification
844,identify,https://www.oxfordlearnersdictionaries.com/definition/academic/identify
845,identity,https://www.oxfordlearnersdictionaries.com/definition/academic/identity
846,if and only if,https://www.oxfordlearnersdictionaries.com/definition/academic/if#if__14
847,if you like,https://www.oxfordlearnersdictionaries.com/definition/academic/like2
848,if you remember,https://www.oxfordlearnersdictionaries.com/definition/academic/remember#remember__76
849,if you think about (it),https://www.oxfordlearnersdictionaries.com/definition/academic/think
850,if you think about it,https://www.oxfordlearnersdictionaries.com/definition/academic/think
851,if you/we look at,https://www.oxfordlearnersdictionaries.com/definition/academic/look1
852,illustrate,https://www.oxfordlearnersdictionaries.com/definition/academic/illustrate
853,image,https://www.oxfordlearnersdictionaries.com/definition/academic/image
854,immediate,https://www.oxfordlearnersdictionaries.com/definition/academic/immediate
855,impact,https://www.oxfordlearnersdictionaries.com/definition/academic/impact1
856,impact,https://www.oxfordlearnersdictionaries.com/definition/academic/impact2
857,implement,https://www.oxfordlearnersdictionaries.com/definition/academic/implement
858,implementation,https://www.oxfordlearnersdictionaries.com/definition/academic/implementation
859,implicit,https://www.oxfordlearnersdictionaries.com/definition/academic/implicit
860,implicitly,https://www.oxfordlearnersdictionaries.com/definition/academic/implicitly
861,imply,https://www.oxfordlearnersdictionaries.com/definition/academic/imply
862,importance,https://www.oxfordlearnersdictionaries.com/definition/academic/importance
863,important,https://www.oxfordlearnersdictionaries.com/definition/academic/important
864,importantly,https://www.oxfordlearnersdictionaries.com/definition/academic/importantly
865,impose,https://www.oxfordlearnersdictionaries.com/definition/academic/impose
866,improve,https://www.oxfordlearnersdictionaries.com/definition/academic/improve
867,improvement,https://www.oxfordlearnersdictionaries.com/definition/academic/improvement
868,in a minute,https://www.oxfordlearnersdictionaries.com/definition/academic/minute1#minute1__31
869,in a moment,https://www.oxfordlearnersdictionaries.com/definition/academic/beyond1#beyond1__28
870,in a number of ways,https://www.oxfordlearnersdictionaries.com/definition/academic/number1
871,in a sense,https://www.oxfordlearnersdictionaries.com/definition/academic/sense1#sense1__15
872,in a variety of ways,https://www.oxfordlearnersdictionaries.com/definition/academic/variety#variety__18
873,in a way,https://www.oxfordlearnersdictionaries.com/definition/academic/way
874,in a way that,https://www.oxfordlearnersdictionaries.com/definition/academic/way#way__15
875,in accordance with,https://www.oxfordlearnersdictionaries.com/definition/academic/accordance
876,in addition,https://www.oxfordlearnersdictionaries.com/definition/academic/addition
877,in contrast,https://www.oxfordlearnersdictionaries.com/definition/academic/contrast1#contrast1__15
878,in contrast to,https://www.oxfordlearnersdictionaries.com/definition/academic/contrast1#contrast1__15
879,in fact,https://www.oxfordlearnersdictionaries.com/definition/academic/fact
880,in front of you,https://www.oxfordlearnersdictionaries.com/definition/academic/front1
881,in general,https://www.oxfordlearnersdictionaries.com/definition/academic/general2
882,in much the same way (as),https://www.oxfordlearnersdictionaries.com/definition/academic/much2#much2__12
883,in order to,https://www.oxfordlearnersdictionaries.com/definition/academic/order1
884,in other words,https://www.oxfordlearnersdictionaries.com/definition/academic/word1
885,in part,https://www.oxfordlearnersdictionaries.com/definition/academic/part
886,in particular,https://www.oxfordlearnersdictionaries.com/definition/academic/particular1
887,in question,https://www.oxfordlearnersdictionaries.com/definition/academic/question1
888,in recent years,https://www.oxfordlearnersdictionaries.com/definition/academic/recent#recent__14
889,in relation to,https://www.oxfordlearnersdictionaries.com/definition/academic/relation
890,in respect of,https://www.oxfordlearnersdictionaries.com/definition/academic/respect1
891,in response to,https://www.oxfordlearnersdictionaries.com/definition/academic/response#response__15
892,in so far as,https://www.oxfordlearnersdictionaries.com/definition/academic/far1
893,in some cases,https://www.oxfordlearnersdictionaries.com/definition/academic/case#case__12
894,in some way,https://www.oxfordlearnersdictionaries.com/definition/academic/way
895,in some ways,https://www.oxfordlearnersdictionaries.com/definition/academic/way
896,in spite of the fact that,https://www.oxfordlearnersdictionaries.com/definition/academic/spite
897,in such a way,https://www.oxfordlearnersdictionaries.com/definition/academic/such#such__30
898,in such a way (that),https://www.oxfordlearnersdictionaries.com/definition/academic/such#such__30
899,in terms of,https://www.oxfordlearnersdictionaries.com/definition/academic/terms
900,in the area of,https://www.oxfordlearnersdictionaries.com/definition/academic/area#area__111
